mardyn trunk 20160512
currentTime	   9.118349999990720e+01
 Length	60 240 60
 Temperature	250
 NumberOfComponents	1
3	0	0	1	0
0 0 0	12.3724 2.8137 0
0 0 -1.2869	100.493 2.9755 0
0 0 1.2869	100.493 2.9755 0
0 0 0	0 0 1	346.7118
52.9955715 52.9955715 0
1e+10
 NumberOfMolecules	6466
 MoleculeFormat	ICRVQD
144	1	10.72882898632740023 55.826525013623083282 2.2102170214249787783	-0.98103622641037913077 0.52879553570840298615 1.2888235233914082656	0.32982223548236266897 0.6398746435718575265 0.43588557198734662057 -0.54016803092044329837	58.051047209331215981 -1.1364270343186493317 -112.7526553357489405	
9223372036854776091	1	13.952504437421438865 52.418172253702167041 2.1829188170664823865	-2.4057393750056914605 0.6253548138963320735 -0.59917836545880043264	0.16080738383438272776 0.14264077328384508481 -0.89997205869997853878 0.37926888701902583545	-20.626656433643884014 -78.32838357283536368 92.044253173685461888	
2305843009213694077	1	10.191774538564462915 53.628399334332314652 5.1008086494010358436	-0.69195622416167124058 -1.5081669996140931733 0.64004101409344427154	0.54761415906767785255 -0.76321327818180362268 -0.14651415186093369458 0.31009325710188584413	-18.246995027907345843 11.156634289782493497 95.598221368781494789	
6917529027641082561	1	11.004611866551281096 56.338143451481052182 14.990338329718447596	-5.9548143704792781961 -1.2811762596192275421 1.4153123792380131185	-0.47211073158668825922 -0.14721416496121872419 0.34648719956192175484 -0.79711107588289742409	-45.338300520897909962 -58.160301438978159183 -61.968191381999893963	
2305843009213694050	1	12.676269973612125597 59.271915618092755551 5.8811070920298229581	-0.041184540336931869942 -0.38040724985652174528 0.62157265517207671568	0.69085896321574036261 0.50841920297546305818 0.29405352321318944941 0.42161158958949107589	-9.7291682533018697399 66.12623010409278379 123.13053056906203153	
9223372036854776210	1	8.3680286066218538821 58.656286535789874392 3.1827652359365252721	3.3049538637441440159 -2.741291779351931801 -0.0087845499598151813303	0.15719996125606056081 -0.96841119051070168045 -0.0032327167680985292864 -0.19353937019902725525	-183.35405353605491996 -99.67953099378503623 -113.07814519492332295	
114	1	17.691182350230338471 57.785053501799744424 5.7198697988451332463	-1.1030477344253564187 2.0220364728939763665 -2.9411230331829498752	-0.94623202766660963192 -0.10409422120674703682 0.066056360805998817765 0.29907507439832764495	45.930746979585691747 103.93638659494193632 25.75263259735981336	
9223372036854776090	1	19.604235769270264456 56.742953116842230088 12.694546303220667127	-0.65041784059530860507 0.63611658334840837092 1.2750499924335532143	-0.60072495736571140945 -0.4440641652059008071 -0.66224948319374443706 0.057984177044856283212	-152.81361841409531621 -138.03465285495488502 -108.54117156887802764	
54	1	29.029246449200162061 59.296762008444410696 0.0059079406822576136654	-0.72382637206930089402 4.1356737587489682539 -3.4116011417205029943	-0.17966578789889989243 -0.11042011938451529174 0.88675619014146089825 0.41132841032388967051	-25.939650298870461143 19.920796088535276169 40.805791806044972247	
63	1	20.430981192442253302 57.106172152817713084 1.7763545820347264037	-2.3724606165044295203 1.9643403130171208648 1.0707101861715415669	-0.67212933584762168948 -0.038034712236103114524 -0.30386775970015028614 -0.67413641139828950344	23.282965322823166332 -259.6985607601033621 101.4420235078207071	
238	1	27.062605300285724752 57.968649091842522125 2.1591945353053012546	-4.5198358174002004617 -0.13998134965160971555 -1.4653860167723642416	-0.32795363514674968908 -0.91070180209828732742 -0.18906825558596515591 0.16529318067798509651	-51.90907754324918244 41.40550705551741828 -24.827493910482107964	
6917529027641082684	1	18.282374082247116576 53.221081988497012105 4.2526444584529290438	-0.76938941932107818289 -1.2181667058266467674 -4.4533163093870680171	-0.69599558227496349794 -0.70348391840220625415 0.11087367693635344357 0.091692713809908871214	105.22584856646254536 -29.040176359615763602 -137.00901617358439921	
9223372036854776207	1	4.0830809090088626689 66.624125224440547299 2.4861858521880484396	0.70530498849877754086 -2.037666959178664694 -3.2773875879975489234	0.54007296750959432607 -0.42724214675006227937 -0.58865257913425494962 0.42340698964987416586	-10.245209961460275849 -66.834203068990333918 218.49289201218417134	
240	1	13.772246392028950623 68.113418751778738169 7.1325208852671861948	-2.3517232617737775513 4.0551336037313987504 -1.766824388262561607	-0.089164491666959805327 -0.017758402919379433216 -0.99271254322718938123 -0.079095758868166582412	-198.86380851819953364 -343.69446953195961214 -91.240720777904229521	
9223372036854776058	1	4.6998599582842128797 61.28558846778357605 5.6543313811008273362	-1.5429347085528184458 3.0285717927535595884 2.1036862119290038464	-0.080865562241140193089 -0.25434271257484986073 -0.5692680055727931121 0.7776274707304688949	-182.32980756037622427 65.893129338736613931 25.675474662679079074	
66	1	12.835849033607006575 66.428596949712968467 13.432692115929373955	1.6994719354930998279 1.2313867809509755347 3.7876049406402794162	0.079543759736167299335 0.84567301908427039425 0.49922086563433815121 0.17113872266448812431	50.93997260709031849 -104.1380609051650481 16.157421786638774819	
2305843009213694033	1	14.860610413940086971 63.414764636399638675 3.3267185607345188814	-2.068137168902548062 0.98375234933565958162 -0.50989970052489719254	-0.092214074456288985804 0.5820160439873833802 -0.77535148589533398056 -0.22712103014327883477	-6.681450136824871322 55.654534184288742438 29.990418517308309987	
9223372036854776056	1	1.5352295310056320865 61.482970410994681743 7.0634035542818374154	0.97452391742383759343 -0.95931450373357340933 2.9937401768551135106	-0.30147531939882865615 0.94229580461925177559 0.1423109412923909689 -0.030640567533987032173	-7.8838299866172407704 124.20076021590590187 86.500188698628306838	
160	1	2.8860918311075596243 68.898542227504307789 8.727931536732105755	1.9771670539396792865 4.5916914595925346632 -2.1496688471535687626	-0.73104000120699164089 0.55895690468039305188 -0.20496567030218212913 -0.33337181845946883829	-1.8432104394087922561 29.5632649406751149 -97.333293415597736953	
36	1	5.3801559450179468058 66.028264000863131855 7.0908386032943333532	-4.0114192416180580736 -0.48160391802759805469 -1.1255900342119653512	0.15065776667133951028 -0.61614720488818985888 -0.689882463948646385 0.3488940314568593215	6.8364653146910976389 -44.622460541214522323 12.425123162007400524	
208	1	12.682257049624997336 67.335139648482609687 3.5039484992224831927	0.69134326616964048018 -1.3081992624899196898 -3.9561128276507475654	-0.48513306842101100447 -0.55488321520947647691 -0.6691293165222449435 -0.09495515348669442135	-167.65514908511968883 -224.00861538080692981 -67.241015137414350988	
43	1	6.5331514648133968137 70.146383971724915796 3.1689816640249133251	-1.0923044329281608178 -0.66617445279487697007 1.8177775005861784852	-0.18049886292787628572 -0.71335188149117068068 -0.55207871142822284583 -0.39212032597469836936	-23.1794539054334372 168.11337410219636013 18.981209261476884365	
11529215046068469986	1	9.0461885945080098281 61.35634230000067646 8.8912184500649154018	0.67494348383207558584 -5.3243315389337979582 4.3902295547274610144	0.69445486159367930679 -0.38181295527699909975 -0.28729576848525312238 0.53797068117325508307	67.489771304790764361 290.69993720146283067 -17.749469187074513599	
345	1	8.3315997713265446123 68.865369843459845356 9.8329137838842601838	-2.4701056744003158094 1.6908576055871946675 -3.8741478264381346008	0.35606523747969093252 -0.42474925716625017147 -0.82414546007257538651 -0.11657562282489852823	-30.256092459510384174 -152.59767872054186455 -84.417880974997984822	
9223372036854775883	1	10.859164060519198358 61.791028366992279075 1.4745020075825432393	1.5312290303227094057 -0.89901543422189889032 1.0049858615178883792	-0.24158863325519705501 -0.50475753335142492517 0.77881608717876460446 0.2833730176965162384	-45.94250696772403586 -46.385888893902453844 29.432298971470956417	
9223372036854776204	1	4.6617341188342349412 67.861478077352089144 12.268579460041513229	3.0571658608162519677 1.206546961848889099 -3.6608337061445377358	0.65024119699894844526 0.02356004252309564645 -0.24333451630925403975 -0.71931886065515204809	109.50339310868950804 -105.97393840144691524 82.01957212610238912	
2305843009213694202	1	8.0568989712310052909 71.641258666628857554 12.5834357228118634	1.738994852790464396 -2.2792657356325602969 1.0842911027741763963	-0.73965376224677858996 -0.028069794171579891262 0.29368055738940640476 0.60487695348789649596	-125.55312309520803637 -141.94613289343951124 -17.280716222375090751	
11529215046068470071	1	11.167048477390915551 64.315394667470584977 7.1646598439690967197	2.4186004287156999126 0.45059678992356594351 0.68664803093446624693	0.58418300680166213024 0.10786063153844914486 -0.58323608443706698168 -0.55401441185118538435	-43.202994974244958826 -31.562272965303190375 -61.348399247417951585	
11529215046068470060	1	11.492710786560680347 69.429446569244248622 12.849100877656077557	1.1333999205568257018 1.7542298170478376473 -0.60832619552198352597	0.1212823754715604968 -0.30783500887855086425 0.9167328436268092906 -0.22389525703913856769	72.666140309850177914 -77.9044191665695962 60.136575169082895798	
2305843009213694261	1	1.032996786246331844 61.126451761470576685 13.619534605340042788	0.43081825411277252513 -1.5714226993686823963 0.53740026887861891414	0.062241325198761777993 -0.59717162039820026465 0.56979580342241797908 -0.56111034176059437772	208.72256415180405043 181.9739364003987987 143.00568602840581889	
107	1	5.1699565754695040454 71.558088761142855105 11.162696945766564127	3.302600904977852192 -0.37334079732416353137 -2.4986056591892533696	0.14350849676014784673 0.45551582611996088712 -0.47574405987938400697 0.73863267799453158347	-87.957527809909535677 -91.746168885117000968 -221.36180007531820024	
284	1	9.3326957212113548223 63.490119553434496424 11.340949485143463349	-2.4053983792112676454 -2.7350483376783896183 -1.7731968847024446312	-0.17693278409950596863 0.27549175727189434415 -0.5157847795657468648 0.7916850022290150557	-26.999629685209004748 -48.530557533904080003 -57.561175113616258159	
221	1	5.9353716691281528384 70.456776432698006829 6.9904066349668578795	4.8641525338551740987 0.62188460204401285747 -1.530363794536469868	0.37126418860514731612 0.42625202610814832971 -0.60022064865177027215 0.565868611455087267	35.530403645149277736 5.9255891105387235029 -54.7703329623717039	
2305843009213693969	1	1.9509685147921338455 66.947198500305546531 5.441364891398031034	1.3714681984157155448 2.859936303076607178 2.2056943166173628157	-0.67425509350520440588 0.49726098727488804441 -0.46635510174547206708 -0.2839445341834598846	-8.4433980626128839475 23.028905864450027963 -264.093125168009351	
11529215046068470136	1	2.6717786966627303791 61.141906636027975708 2.8419819052298200823	0.50016589423609103537 1.502623197255599452 -2.0579193247060740823	0.46783269596858134687 -0.68953346774573276434 -0.50889820298974119961 -0.21609901534973693926	-257.69266780799841854 -60.749546693658118102 -14.181476993834461808	
2305843009213694212	1	7.9848945117653853387 65.494752485074357651 3.9761554212373768635	0.62934123463311897329 1.2681139567539723156 0.26203246591680395827	0.43870107947478498289 0.84182559836221715344 -0.20698817472251399008 0.23670006407856228337	-141.93182671868297007 -74.481887901511200312 62.672163034467743614	
9223372036854776208	1	8.4012200800793408462 67.607355258612514604 13.535014684734090196	-1.1813218371559270903 -0.71704397332540681376 2.5252539565592511117	-0.55049165728635485184 0.65545736098136886394 0.053420351859789244608 -0.5142770160143639302	35.340213933569010862 45.936947517027427068 -34.968574317166748244	
184	1	3.8153550275117824597 64.373491082728378387 10.471295727696730893	2.1696020395268886816 -2.6058905535615508597 1.7478896935596064388	0.053093004214916708627 -0.56866030087156549389 -0.80848557326885106544 0.14197771984446244664	285.31358839262429683 -84.251454257843249707 -59.022669790486595787	
9223372036854776069	1	11.814761565029048285 70.62280561933486922 0.38656715439966310432	1.6437820757040135788 -0.97301554094449382859 0.88669044574110955637	-0.22395741156719750631 -0.30082058618714296871 -0.91156905941235710777 -0.16849896929125465772	-0.27222274070943158764 -173.94890343852600267 -35.753947225169390833	
134	1	2.4299547786006798766 70.646434523458921717 4.6669479267633953157	3.0840570115410175234 -0.18085690143549718045 -0.30680513129276709705	0.12613185820019354177 0.95446142626236007978 0.24083095033252910344 -0.12286005651194686905	-101.36255737992040338 118.17892725489670624 -19.01251807225905921	
2305843009213694072	1	5.1467774236636572027 60.971227930606438861 13.771192762094216278	-1.1363457741798239642 0.76889502733049519545 0.38192011746429599395	0.0070698614555661544456 -0.24490934130821878645 0.96550199898204358551 -0.088177783827059957877	35.759412505154763551 -76.789314951918839824 15.077777754006707056	
6917529027641082674	1	29.557176250346447688 68.344075039941131422 12.165212813398150971	0.34855691009563927185 -0.8259839789554561662 -0.42432962667355800246	0.48062844265260418197 -0.26836969694928280994 -0.098892633392188497576 0.82897180466734854409	14.121201873375014202 223.77045349354833093 -16.035494179373941392	
11529215046068469977	1	29.533835202206141446 71.639583025798557969 5.8813094532665335379	-0.82748227514727790144 3.3485327992293902888 -2.1285100128895919624	-0.247148706107056082 0.60616467980560329032 0.48552144615614378775 0.57944009470196755629	102.17250208594337835 -49.624480830682152543 21.626299344132778657	
259	1	26.263985899262149104 69.867131954285710549 12.576541315029768242	0.55271503814956779443 1.6426801648168303238 -0.41889346309724956319	-0.1398946831349102693 -0.36340694546535451392 -0.79281640760835003778 0.4688358064878518916	59.653922949948189114 6.1264801331501939075 -23.544178436488969908	
9223372036854775898	1	22.353047751181009062 66.082908802680705662 9.4712635202894208675	1.0674869215947950796 0.4113864606002256008 5.4536123915027818754	0.28891106790734721876 0.034406892269605728052 0.075577042906609631645 -0.95374769786903113022	-187.61743165249856702 86.536649296586318769 10.216463404420890626	
292	1	28.587045325087132142 60.493235032311176269 8.9884250249844956926	0.93173978465341711352 0.4116992264923822753 0.37900776995445151218	-0.55695339783486130791 0.33918140592983536674 -0.59538874850898204638 0.46933050685052551954	22.146232445642390019 66.424384908447123621 -159.38149575300477068	
2305843009213694234	1	19.430637946528342752 63.617155393310930833 11.514197455883556032	3.7147191689723171315 -1.9037705352686402627 -4.1299158516291871734	0.66977248207725570417 0.076572879441580171678 0.28262113018985102197 0.68239776754932968128	16.874920277900113064 21.549896696952210107 -17.203971166353849043	
254	1	19.421684215228243175 60.485534371380488494 3.0155774592608248774	2.3282546678548476926 0.7145236964369362509 1.7103635227505864513	-0.31483105774572256452 -0.61422920395441249486 0.69767835335105243821 0.19196042653005973566	21.23118773773100898 27.03314292829470844 -24.102063156939909305	
11529215046068470015	1	29.40712546265999805 66.454599091833472357 3.481142368639154494	2.6060856799124203498 -1.0593987725165532332 -0.58730181952373305965	-0.71969041009780942986 -0.60370640811326437003 0.30996604571932301342 -0.14664698059405859021	-24.124744867631147116 9.5270539817046078213 33.615508014843882734	
296	1	18.414098734311362904 71.056235105218661374 3.3410617551952892512	-0.46078969088118698627 1.1346758588013003966 -1.9576040434428532144	-0.69875683132246213525 0.68112732541391729502 0.21538629786126595178 -0.037592551766194255702	191.28424929488136286 65.57095709025716701 -291.46758231547642026	
4611686018427388387	1	23.277288752423576312 70.106520670418106533 9.7791547352163536999	2.748158322249609764 -4.1968303911367828007 0.57232790763216034868	0.40933952204576773415 -0.046408849727996456802 -0.75304109856677992063 0.51304627298870808527	48.103627480008292139 -49.702190949540486997 33.004677506188471625	
242	1	28.946178243223585014 60.451760946601233115 13.119807130286895713	-3.9317794217188857253 1.1008924086854201541 -3.5784333683992803898	0.28068239662501132115 0.61376962783952693226 -0.40068143202100459099 0.61964395115272885572	-12.632045501989045633 -2.2344766751111042602 -65.590817848839293447	
9223372036854775935	1	15.707282344468172397 68.643764210921617064 10.029893328998813473	0.16971609893116795797 -0.6894824801190073682 -0.8805996411109197064	0.19634633660000497257 0.93427110786303146917 0.084002454038475574127 0.28553318691818496688	43.393139321702456357 -19.846067565816557732 40.682511467672881622	
388	1	19.290394132137880234 68.291237201094219245 9.5926456777306761126	-2.1574028159765497037 -0.86446634499236252314 -0.57123056368656754955	0.71296126587043828771 0.31049740038744527704 0.32438740676323346568 -0.53856328138342790535	250.95659845336558647 -31.757028512141808108 -96.032818592091757637	
11529215046068469852	1	20.686233396888869862 67.941596352981250106 5.6116007938295524582	-0.56432542449015543617 2.059096060906968173 -1.9362337016763426778	-0.69601133847346430272 0.2414836922444715539 0.41045942979784710847 -0.53737966056260477732	52.899657064678649476 39.298290188963079572 87.992669442069455954	
58	1	22.936945593373479824 60.030118930111413533 2.5317730731930123689	-0.28520389634113446631 0.60124673106421622215 1.1523808094980427796	-0.062156688524571852839 0.87647588103097751056 0.44673719299574643493 -0.16838187680659777445	133.24994166987144695 -75.582334158606968799 -46.597509510981922176	
11529215046068470162	1	25.687646691938549992 65.670560791598518335 14.226323756728303849	-2.560062997940462548 0.13037750506000347905 1.9557177115416801705	0.16756765326433156749 0.27960886420603142666 0.80654433348684206884 0.49317968607512963075	6.1907716385894540068 41.557556805543917733 71.158868322909555104	
2305843009213694092	1	15.77553429045325295 64.903158173588437307 11.539422442417471615	3.9665739548293523775 3.7245348605021941779 -1.3793422218890976083	-0.19972649074747195197 -0.45210918738625627267 -0.65325247098456928896 -0.57355716430639547276	-36.330650816288013516 -1.0345526734764574073 -110.22635082257528438	
2305843009213694260	1	22.112875485058658853 63.68453616965989994 1.6350701028070731002	-1.446452461936359013 -2.7015507634046653784 1.5398399225473116125	-0.19511769096252354339 -0.24734191557341242418 -0.36320172258169869384 0.87683269338432812123	73.404489508281429266 -116.10698766299458384 -103.81617037508053158	
270	1	23.817345313471658841 62.017044386221016339 11.074803700486345548	-0.65037829831121118929 -1.6998350582023282751 -0.30235281226351978789	0.34092958351940805262 -0.77905374109419267548 0.048338155077614963773 -0.52393292541328062573	98.614889672737803039 -201.34557718299933526 -59.505229086106091074	
2305843009213693993	1	16.809371451898794447 66.910583865513913793 4.7251028432184467576	-1.9752209825723336944 2.1769202724236440538 0.40678796095632863139	0.079133945825969623233 -0.91643276317275668141 -0.35231923598549513832 -0.17251076823246624947	10.295505466450624255 -63.294441721942959589 -15.294945888203876905	
2305843009213694074	1	22.721079795742593177 63.600578936542547126 6.1588872982816784685	0.76452492205904987177 -4.5883371424690313489 -2.8000145990378095817	-0.65892376199602842313 -0.14196473277144186498 -0.47537584147850259209 0.56540542963853845926	240.26503126459436999 123.35836347388602974 -44.42760009792240794	
2305843009213694181	1	15.129901534347341752 70.447584912301479676 2.9285474149426158341	1.0772766990424653688 -0.850586228671524891 0.23702046948699501128	-0.030246120454582779008 0.9295912766194032173 0.27600712409247413204 -0.24241554834778367145	18.64161396482314359 -132.11465445310338396 1.7453563216823426707	
103	1	29.360214806851665514 70.607069257545717278 9.630632932622035014	1.8457719191433614725 3.2761944847637818334 -1.0023987451674012394	0.40945860632059100093 -0.45728673774395639517 -0.38340135639677058732 0.69009846334172197935	-1.0409000189114010482 32.753926391500421289 14.187386825150506198	
2305843009213694120	1	27.6579374221796499 64.538452237205234496 10.954743911247980748	3.0663955171300569802 0.28069191958838302092 -3.951530558650863334	-0.67568256892313527384 0.43124853658539374912 0.5818209371861907675 -0.1377031691653166634	43.459301137135781801 103.88986036737728114 93.212786404196222634	
2305843009213694338	1	18.817505101452510985 67.962687064445020724 13.120977295555933395	-2.2132771507484774176 0.444816696394875144 -4.0077037560357364754	-0.74764332176964931609 -0.36092880074160277326 -0.52815518464269894938 -0.17835909044259490308	-15.983706500451468457 -85.391355866561028165 -84.356326816596450158	
9223372036854776158	1	17.778817004676167102 65.033226501289888688 1.8317981105877683135	-3.2589523340180401867 3.6253956427338085433 -0.62424590460782403145	-0.33706682909641716428 -0.071003210673524830288 -0.3499759313880245748 0.87112648005098691772	-154.8674681014529142 -39.022116592056001139 -11.116736974902945434	
